,id,name,acronym,hexcolor,level,parent,order
2319,-970,Paragigantocellular reticular nucleus dorsal part (left),PGRNd,#ffb3d9,7,-938.0,991
2320,-978,Paragigantocellular reticular nucleus lateral part (left),PGRNl,#ffb3d9,7,-938.0,992
2321,-154,Perihypoglossal nuclei (left),PHY,#ffb3d9,6,-370.0,993
2322,-161,Nucleus intercalatus (left),NIS,#ffb3d9,7,-154.0,994
2323,-177,Nucleus of Roller (left),NR,#ffb3d9,7,-154.0,995
2324,-169,Nucleus prepositus (left),PRP,#ffb3d9,7,-154.0,996
2325,-995,Paramedian reticular nucleus (left),PMR,#ffb3d9,6,-370.0,997
2326,-1069,Parapyramidal nucleus (left),PPY,#ffb3d9,6,-370.0,998
2327,-185,Parapyramidal nucleus deep part (left),PPYd,#ffb3d9,7,-1069.0,999
2328,-193,Parapyramidal nucleus superficial part (left),PPYs,#ffb3d9,7,-1069.0,1000
2329,-701,Vestibular nuclei (left),VNC,#ffb3d9,6,-370.0,1001
2330,-209,Lateral vestibular nucleus (left),LAV,#ffb3d9,7,-701.0,1002
2331,-202,Medial vestibular nucleus (left),MV,#ffb3d9,7,-701.0,1003
2332,-225,Spinal vestibular nucleus (left),SPIV,#ffb3d9,7,-701.0,1004
2333,-217,Superior vestibular nucleus (left),SUV,#ffb3d9,7,-701.0,1005
2334,-765,Nucleus x (left),x,#ffb3d9,6,-370.0,1006
2335,-773,Hypoglossal nucleus (left),XII,#ffb3d9,6,-370.0,1007
2336,-781,Nucleus y (left),y,#ffb3d9,6,-370.0,1008
2337,-76,Interstitial nucleus of the vestibular nerve (left),INV,#ffb3d9,6,-370.0,1009
2338,-379,Medulla behavioral state related (left),MY-sat,#ffc6e2,5,-354.0,1010
2339,-206,Nucleus raphe magnus (left),RM,#ffc6e2,6,-379.0,1011
2340,-230,Nucleus raphe pallidus (left),RPA,#ffc6e2,6,-379.0,1012
2341,-222,Nucleus raphe obscurus (left),RO,#ffc6e2,6,-379.0,1013
2342,-512,Cerebellum (left),CB,#f0f080,2,-8.0,1014
2343,-528,Cerebellar cortex (left),CBX,#f0f080,3,-512.0,1015
2344,-1144,Cerebellar cortex molecular layer (left),CBXmo,#fffc91,4,-528.0,1016
2345,-1145,Cerebellar cortex Purkinje layer (left),CBXpu,#fffc91,4,-528.0,1017
2346,-1143,Cerebellar cortex granular layer (left),CBXgr,#ece754,4,-528.0,1018
2347,-645,Vermal regions (left),VERM,#fffc91,4,-528.0,1019
2348,-912,Lingula (I) (left),LING,#fffc91,5,-645.0,1020
2349,-10707,Lingula (I) molecular layer (left),LINGmo,#fffc91,6,-912.0,1021
2350,-10706,Lingula (I) Purkinje layer (left),LINGpu,#fffc91,6,-912.0,1022
2351,-10705,Lingula (I) granular layer (left),LINGgr,#ece754,6,-912.0,1023
2352,-920,Central lobule (left),CENT,#fffc91,5,-645.0,1024
2353,-976,Lobule II (left),CENT2,#fffc91,6,-920.0,1025
2354,-10710,Lobule II molecular layer (left),CENT2mo,#fffc91,7,-976.0,1026
2355,-10709,Lobule II Purkinje layer (left),CENT2pu,#fffc91,7,-976.0,1027
2356,-10708,Lobule II granular layer (left),CENT2gr,#ece754,7,-976.0,1028
2357,-984,Lobule III (left),CENT3,#fffc91,6,-920.0,1029
2358,-10713,Lobule III molecular layer (left),CENT3mo,#fffc91,7,-984.0,1030
2359,-10712,Lobule III Purkinje layer (left),CENT3pu,#fffc91,7,-984.0,1031
2360,-10711,Lobule III granular layer (left),CENT3gr,#ece754,7,-984.0,1032
2361,-928,Culmen (left),CUL,#fffc91,5,-645.0,1033
2362,-992,Lobule IV (left),CUL4,#fffc91,6,-928.0,1034
2363,-10716,Lobule IV molecular layer (left),CUL4mo,#fffc91,7,-992.0,1035
2364,-10715,Lobule IV Purkinje layer (left),CUL4pu,#fffc91,7,-992.0,1036
2365,-10714,Lobule IV granular layer (left),CUL4gr,#ece754,7,-992.0,1037
2366,-1001,Lobule V (left),CUL5,#fffc91,6,-928.0,1038
2367,-10719,Lobule V molecular layer (left),CUL5mo,#fffc91,7,-1001.0,1039
2368,-10718,Lobule V Purkinje layer (left),CUL5pu,#fffc91,7,-1001.0,1040
2369,-10717,Lobule V granular layer (left),CUL5gr,#ece754,7,-1001.0,1041
2370,-1091,Lobules IV-V (left),CUL4 5,#fffc91,6,-928.0,1042
2371,-10722,Lobules IV-V molecular layer (left),CUL4 5mo,#fffc91,7,-1091.0,1043
2372,-10721,Lobules IV-V Purkinje layer (left),CUL4 5pu,#fffc91,7,-1091.0,1044
2373,-10720,Lobules IV-V granular layer (left),CUL4 5gr,#ece754,7,-1091.0,1045
2374,-936,Declive (VI) (left),DEC,#fffc91,5,-645.0,1046
2375,-10725,Declive (VI) molecular layer (left),DECmo,#fffc91,6,-936.0,1047
2376,-10724,Declive (VI) Purkinje layer (left),DECpu,#fffc91,6,-936.0,1048
2377,-10723,Declive (VI) granular layer (left),DECgr,#ece754,6,-936.0,1049
2378,-944,Folium-tuber vermis (VII) (left),FOTU,#fffc91,5,-645.0,1050
2379,-10728,Folium-tuber vermis (VII) molecular layer (left),FOTUmo,#fffc91,6,-944.0,1051
2380,-10727,Folium-tuber vermis (VII) Purkinje layer (left),FOTUpu,#fffc91,6,-944.0,1052
2381,-10726,Folium-tuber vermis (VII) granular layer (left),FOTUgr,#ece754,6,-944.0,1053
2382,-951,Pyramus (VIII) (left),PYR,#fffc91,5,-645.0,1054
2383,-10731,Pyramus (VIII) molecular layer (left),PYRmo,#fffc91,6,-951.0,1055
2384,-10730,Pyramus (VIII) Purkinje layer (left),PYRpu,#fffc91,6,-951.0,1056
2385,-10729,Pyramus (VIII) granular layer (left),PYRgr,#ece754,6,-951.0,1057
2386,-957,Uvula (IX) (left),UVU,#fffc91,5,-645.0,1058
2387,-10734,Uvula (IX) molecular layer (left),UVUmo,#fffc91,6,-957.0,1059
2388,-10733,Uvula (IX) Purkinje layer (left),UVUpu,#fffc91,6,-957.0,1060
2389,-10732,Uvula (IX) granular layer (left),UVUgr,#ece754,6,-957.0,1061
2390,-968,Nodulus (X) (left),NOD,#fffc91,5,-645.0,1062
2391,-10737,Nodulus (X) molecular layer (left),NODmo,#fffc91,6,-968.0,1063
2392,-10736,Nodulus (X) Purkinje layer (left),NODpu,#fffc91,6,-968.0,1064
2393,-10735,Nodulus (X) granular layer (left),NODgr,#ece754,6,-968.0,1065
2394,-1073,Hemispheric regions (left),HEM,#fffc91,4,-528.0,1066
2395,-1007,Simple lobule (left),SIM,#fffc91,5,-1073.0,1067
2396,-10674,Simple lobule molecular layer (left),SIMmo,#fffc91,6,-1007.0,1068
2397,-10673,Simple lobule Purkinje layer (left),SIMpu,#fffc91,6,-1007.0,1069
2398,-10672,Simple lobule granular layer (left),SIMgr,#ece754,6,-1007.0,1070
2399,-1017,Ansiform lobule (left),AN,#fffc91,5,-1073.0,1071
2400,-1056,Crus 1 (left),ANcr1,#fffc91,6,-1017.0,1072
2401,-10677,Crus 1 molecular layer (left),ANcr1mo,#fffc91,7,-1056.0,1073
2402,-10676,Crus 1 Purkinje layer (left),ANcr1pu,#fffc91,7,-1056.0,1074
2403,-10675,Crus 1 granular layer (left),ANcr1gr,#ece754,7,-1056.0,1075
2404,-1064,Crus 2 (left),ANcr2,#fffc91,6,-1017.0,1076
2405,-10680,Crus 2 molecular layer (left),ANcr2mo,#fffc91,7,-1064.0,1077
2406,-10679,Crus 2 Purkinje layer (left),ANcr2pu,#fffc91,7,-1064.0,1078
2407,-10678,Crus 2 granular layer (left),ANcr2gr,#ece754,7,-1064.0,1079
2408,-1025,Paramedian lobule (left),PRM,#fffc91,5,-1073.0,1080
2409,-10683,Paramedian lobule molecular layer (left),PRMmo,#fffc91,6,-1025.0,1081
2410,-10682,Paramedian lobule Purkinje layer (left),PRMpu,#fffc91,6,-1025.0,1082
2411,-10681,Paramedian lobule granular layer (left),PRMgr,#ece754,6,-1025.0,1083
2412,-1033,Copula pyramidis (left),COPY,#fffc91,5,-1073.0,1084
2413,-10686,Copula pyramidis molecular layer (left),COPYmo,#fffc91,6,-1033.0,1085
2414,-10685,Copula pyramidis Purkinje layer (left),COPYpu,#fffc91,6,-1033.0,1086
2415,-10684,Copula pyramidis granular layer (left),COPYgr,#ece754,6,-1033.0,1087
2416,-1041,Paraflocculus (left),PFL,#fffc91,5,-1073.0,1088
2417,-10689,Paraflocculus molecular layer (left),PFLmo,#fffc91,6,-1041.0,1089
2418,-10688,Paraflocculus Purkinje layer (left),PFLpu,#fffc91,6,-1041.0,1090
2419,-10687,Paraflocculus granular layer (left),PFLgr,#ece754,6,-1041.0,1091
2420,-1049,Flocculus (left),FL,#fffc91,5,-1073.0,1092
2421,-10692,Flocculus molecular layer (left),FLmo,#fffc91,6,-1049.0,1093
2422,-10691,Flocculus Purkinje layer (left),FLpu,#fffc91,6,-1049.0,1094
2423,-10690,Flocculus granular layer (left),FLgr,#ece754,6,-1049.0,1095
2424,-519,Cerebellar nuclei (left),CBN,#f0f080,3,-512.0,1096
2425,-989,Fastigial nucleus (left),FN,#fffdbc,4,-519.0,1097
2426,-91,Interposed nucleus (left),IP,#fffdbc,4,-519.0,1098
2427,-846,Dentate nucleus (left),DN,#fffdbc,4,-519.0,1099
2428,-589508455,Vestibulocerebellar nucleus (left),VeCB,#fffdbc,4,-519.0,1100
2429,-1009,fiber tracts (left),fiber tracts,#cccccc,1,-997.0,1101
2430,-967,cranial nerves (left),cm,#cccccc,2,-1009.0,1102
2431,-885,terminal nerve (left),tn,#cccccc,3,-967.0,1103
2432,-949,vomeronasal nerve (left),von,#cccccc,3,-967.0,1104
2433,-840,olfactory nerve (left),In,#cccccc,3,-967.0,1105
2434,-1016,olfactory nerve layer of main olfactory bulb (left),onl,#cccccc,4,-840.0,1106
2435,-21,lateral olfactory tract general (left),lotg,#cccccc,4,-840.0,1107
2436,-665,lateral olfactory tract body (left),lot,#cccccc,5,-21.0,1108
2437,-538,dorsal limb (left),lotd,#cccccc,5,-21.0,1109
2438,-459,accessory olfactory tract (left),aolt,#cccccc,5,-21.0,1110
2439,-900,anterior commissure olfactory limb (left),aco,#cccccc,4,-840.0,1111
2440,-848,optic nerve (left),IIn,#cccccc,3,-967.0,1112
2441,-876,accessory optic tract (left),aot,#cccccc,4,-848.0,1113
2442,-916,brachium of the superior colliculus (left),bsc,#cccccc,4,-848.0,1114
2443,-336,superior colliculus commissure (left),csc,#cccccc,4,-848.0,1115
2444,-117,optic chiasm (left),och,#cccccc,4,-848.0,1116
2445,-125,optic tract (left),opt,#cccccc,4,-848.0,1117
2446,-357,tectothalamic pathway (left),ttp,#cccccc,4,-848.0,1118
2447,-832,oculomotor nerve (left),IIIn,#cccccc,3,-967.0,1119
2448,-62,medial longitudinal fascicle (left),mlf,#cccccc,4,-832.0,1120
2449,-158,posterior commissure (left),pc,#cccccc,4,-832.0,1121
2450,-911,trochlear nerve (left),IVn,#cccccc,3,-967.0,1122
2451,-384,trochlear nerve decussation (left),IVd,#cccccc,4,-911.0,1123
2452,-710,abducens nerve (left),VIn,#cccccc,3,-967.0,1124
2453,-901,trigeminal nerve (left),Vn,#cccccc,3,-967.0,1125
2454,-93,motor root of the trigeminal nerve (left),moV,#cccccc,4,-901.0,1126
2455,-229,sensory root of the trigeminal nerve (left),sV,#cccccc,4,-901.0,1127
2456,-705,midbrain tract of the trigeminal nerve (left),mtV,#cccccc,5,-229.0,1128
2457,-794,spinal tract of the trigeminal nerve (left),sptV,#cccccc,5,-229.0,1129
2458,-798,facial nerve (left),VIIn,#cccccc,3,-967.0,1130
2459,-1131,intermediate nerve (left),iVIIn,#cccccc,4,-798.0,1131
2460,-1116,genu of the facial nerve (left),gVIIn,#cccccc,4,-798.0,1132
2461,-933,vestibulocochlear nerve (left),VIIIn,#cccccc,3,-967.0,1133
2462,-1076,efferent cochleovestibular bundle (left),cvb,#cccccc,4,-933.0,1134
2463,-413,vestibular nerve (left),vVIIIn,#cccccc,4,-933.0,1135
2464,-948,cochlear nerve (left),cVIIIn,#cccccc,4,-933.0,1136
2465,-841,trapezoid body (left),tb,#cccccc,5,-948.0,1137
2466,-641,intermediate acoustic stria (left),ias,#cccccc,5,-948.0,1138
2467,-506,dorsal acoustic stria (left),das,#cccccc,5,-948.0,1139
2468,-658,lateral lemniscus (left),ll,#cccccc,5,-948.0,1140
2469,-633,inferior colliculus commissure (left),cic,#cccccc,5,-948.0,1141
2470,-482,brachium of the inferior colliculus (left),bic,#cccccc,5,-948.0,1142
2471,-808,glossopharyngeal nerve (left),IXn,#cccccc,3,-967.0,1143
2472,-917,vagus nerve (left),Xn,#cccccc,3,-967.0,1144
2473,-237,solitary tract (left),ts,#cccccc,4,-917.0,1145
2474,-717,accessory spinal nerve (left),XIn,#cccccc,3,-967.0,1146
2475,-813,hypoglossal nerve (left),XIIn,#cccccc,3,-967.0,1147
2476,-925,ventral roots (left),vrt,#cccccc,3,-967.0,1148
2477,-792,dorsal roots (left),drt,#cccccc,3,-967.0,1149
2478,-932,cervicothalamic tract (left),cett,#cccccc,4,-792.0,1150
2479,-570,dorsolateral fascicle (left),dl,#cccccc,5,-932.0,1151
2480,-522,dorsal commissure of the spinal cord (left),dcm,#cccccc,5,-932.0,1152
2481,-858,ventral commissure of the spinal cord (left),vc,#cccccc,5,-932.0,1153
2482,-586,fasciculus proprius (left),fpr,#cccccc,5,-932.0,1154
2483,-514,dorsal column (left),dc,#cccccc,5,-932.0,1155
2484,-380,cuneate fascicle (left),cuf,#cccccc,6,-514.0,1156
2485,-388,gracile fascicle (left),grf,#cccccc,6,-514.0,1157
2486,-396,internal arcuate fibers (left),iaf,#cccccc,6,-514.0,1158
2487,-697,medial lemniscus (left),ml,#cccccc,5,-932.0,1159
2488,-871,spinothalamic tract (left),sst,#cccccc,3,-967.0,1160
2489,-29,lateral spinothalamic tract (left),sttl,#cccccc,4,-871.0,1161
2490,-389,ventral spinothalamic tract (left),sttv,#cccccc,4,-871.0,1162
2491,-245,spinocervical tract (left),scrt,#cccccc,4,-871.0,1163
2492,-261,spino-olivary pathway (left),sop,#cccccc,4,-871.0,1164
2493,-270,spinoreticular pathway (left),srp,#cccccc,4,-871.0,1165
2494,-293,spinovestibular pathway (left),svp,#cccccc,4,-871.0,1166
2495,-277,spinotectal pathway (left),stp,#cccccc,4,-871.0,1167
2496,-253,spinohypothalamic pathway (left),shp,#cccccc,4,-871.0,1168
2497,-285,spinotelenchephalic pathway (left),step,#cccccc,4,-871.0,1169
2498,-627,hypothalamohypophysial tract (left),hht,#cccccc,5,-285.0,1170
2499,-960,cerebellum related fiber tracts (left),cbf,#cccccc,2,-1009.0,1171
2500,-744,cerebellar commissure (left),cbc,#cccccc,3,-960.0,1172
2501,-752,cerebellar peduncles (left),cbp,#cccccc,3,-960.0,1173
2502,-326,superior cerebelar peduncles (left),scp,#cccccc,4,-752.0,1174
2503,-812,superior cerebellar peduncle decussation (left),dscp,#cccccc,5,-326.0,1175
2504,-85,spinocerebellar tract (left),sct,#cccccc,6,-812.0,1176
2505,-850,uncinate fascicle (left),uf,#cccccc,5,-326.0,1177
2506,-866,ventral spinocerebellar tract (left),sctv,#cccccc,5,-326.0,1178
2507,-78,middle cerebellar peduncle (left),mcp,#cccccc,4,-752.0,1179
2508,-1123,inferior cerebellar peduncle (left),icp,#cccccc,4,-752.0,1180
2509,-553,dorsal spinocerebellar tract (left),sctd,#cccccc,5,-1123.0,1181
2510,-499,cuneocerebellar tract (left),cct,#cccccc,5,-1123.0,1182
2511,-650,juxtarestiform body (left),jrb,#cccccc,5,-1123.0,1183
2512,-490,bulbocerebellar tract (left),bct,#cccccc,5,-1123.0,1184
2513,-404,olivocerebellar tract (left),oct,#cccccc,6,-490.0,1185
2514,-410,reticulocerebellar tract (left),rct,#cccccc,6,-490.0,1186
2515,-373,trigeminocerebellar tract (left),tct,#cccccc,4,-752.0,1187
2516,-728,arbor vitae (left),arb,#cccccc,3,-960.0,1188
2517,-484682512,supra-callosal cerebral white matter (left),scwm,#cccccc,2,-1009.0,1189
2518,-983,lateral forebrain bundle system (left),lfbs,#cccccc,2,-1009.0,1190
2519,-776,corpus callosum (left),cc,#cccccc,3,-983.0,1191
2520,-956,corpus callosum anterior forceps (left),fa,#cccccc,4,-776.0,1192
2521,-579,external capsule (left),ec,#cccccc,5,-956.0,1193
2522,-964,corpus callosum extreme capsule (left),ee,#cccccc,4,-776.0,1194
2523,-1108,genu of corpus callosum (left),ccg,#cccccc,4,-776.0,1195
2524,-971,corpus callosum posterior forceps (left),fp,#cccccc,4,-776.0,1196
2525,-979,corpus callosum rostrum (left),ccr,#cccccc,4,-776.0,1197
2526,-484682516,corpus callosum body (left),ccb,#cccccc,4,-776.0,1198
2527,-986,corpus callosum splenium (left),ccs,#cccccc,4,-776.0,1199
2528,-784,corticospinal tract (left),cst,#cccccc,3,-983.0,1200
2529,-6,internal capsule (left),int,#cccccc,4,-784.0,1201
2530,-924,cerebal peduncle (left),cpd,#cccccc,4,-784.0,1202
2531,-1036,corticotectal tract (left),cte,#cccccc,4,-784.0,1203
2532,-1012,corticorubral tract (left),crt,#cccccc,4,-784.0,1204
2533,-1003,corticopontine tract (left),cpt,#cccccc,4,-784.0,1205
2534,-994,corticobulbar tract (left),cbt,#cccccc,4,-784.0,1206
2535,-190,pyramid (left),py,#cccccc,4,-784.0,1207
2536,-198,pyramidal decussation (left),pyd,#cccccc,4,-784.0,1208
2537,-1019,corticospinal tract crossed (left),cstc,#cccccc,4,-784.0,1209
2538,-1028,corticospinal tract uncrossed (left),cstu,#cccccc,4,-784.0,1210
2539,-896,thalamus related (left),lfbst,#cccccc,3,-983.0,1211
2540,-1092,external medullary lamina of the thalamus (left),em,#cccccc,4,-896.0,1212
2541,-14,internal medullary lamina of the thalamus (left),im,#cccccc,4,-896.0,1213
2542,-86,middle thalamic commissure (left),mtc,#cccccc,4,-896.0,1214
2543,-365,thalamic peduncles (left),tp,#cccccc,4,-896.0,1215
2544,-484682520,optic radiation (left),or,#cccccc,4,-896.0,1216
2545,-484682524,auditory radiation (left),ar,#cccccc,4,-896.0,1217
2546,-1000,extrapyramidal fiber systems (left),eps,#cccccc,2,-1009.0,1218
2547,-760,cerebral nuclei related (left),epsc,#cccccc,3,-1000.0,1219
2548,-142,pallidothalamic pathway (left),pap,#cccccc,4,-760.0,1220
2549,-102,nigrostriatal tract (left),nst,#cccccc,4,-760.0,1221
2550,-109,nigrothalamic fibers (left),ntt,#cccccc,4,-760.0,1222
2551,-134,pallidotegmental fascicle (left),ptf,#cccccc,4,-760.0,1223
2552,-309,striatonigral pathway (left),snp,#cccccc,4,-760.0,1224
2553,-317,subthalamic fascicle (left),stf,#cccccc,4,-760.0,1225
2554,-877,tectospinal pathway (left),tsp,#cccccc,3,-1000.0,1226
2555,-1051,direct tectospinal pathway (left),tspd,#cccccc,4,-877.0,1227
2556,-1060,doral tegmental decussation (left),dtd,#cccccc,4,-877.0,1228
2557,-1043,crossed tectospinal pathway (left),tspc,#cccccc,4,-877.0,1229
2558,-863,rubrospinal tract (left),rust,#cccccc,3,-1000.0,1230
2559,-397,ventral tegmental decussation (left),vtd,#cccccc,4,-863.0,1231
2560,-221,rubroreticular tract (left),rrt,#cccccc,4,-863.0,1232
2561,-736,central tegmental bundle (left),ctb,#cccccc,3,-1000.0,1233
2562,-855,retriculospinal tract (left),rst,#cccccc,3,-1000.0,1234
2563,-205,retriculospinal tract lateral part (left),rstl,#cccccc,4,-855.0,1235
2564,-213,retriculospinal tract medial part (left),rstm,#cccccc,4,-855.0,1236
2565,-941,vestibulospinal pathway (left),vsp,#cccccc,3,-1000.0,1237
2566,-991,medial forebrain bundle system (left),mfbs,#cccccc,2,-1009.0,1238
2567,-768,cerebrum related (left),mfbc,#cccccc,3,-991.0,1239
2568,-884,amygdalar capsule (left),amc,#cccccc,4,-768.0,1240
2569,-892,ansa peduncularis (left),apd,#cccccc,4,-768.0,1241
2570,-908,anterior commissure temporal limb (left),act,#cccccc,4,-768.0,1242
2571,-940,cingulum bundle (left),cing,#cccccc,4,-768.0,1243
2572,-1099,fornix system (left),fxs,#cccccc,4,-768.0,1244
2573,-466,alveus (left),alv,#cccccc,5,-1099.0,1245
2574,-530,dorsal fornix (left),df,#cccccc,5,-1099.0,1246
2575,-603,fimbria (left),fi,#cccccc,5,-1099.0,1247
2576,-745,precommissural fornix general (left),fxprg,#cccccc,5,-1099.0,1248
2577,-420,precommissural fornix diagonal band (left),db,#cccccc,6,-745.0,1249
2578,-737,postcommissural fornix (left),fxpo,#cccccc,5,-1099.0,1250
2579,-428,medial corticohypothalamic tract (left),mct,#cccccc,6,-737.0,1251
2580,-436,columns of the fornix (left),fx,#cccccc,6,-737.0,1252
2581,-618,hippocampal commissures (left),hc,#cccccc,5,-1099.0,1253
2582,-443,dorsal hippocampal commissure (left),dhc,#cccccc,6,-618.0,1254
2583,-449,ventral hippocampal commissure (left),vhc,#cccccc,6,-618.0,1255
2584,-713,perforant path (left),per,#cccccc,5,-1099.0,1256
2585,-474,angular path (left),ab,#cccccc,5,-1099.0,1257
2586,-37,longitudinal association bundle (left),lab,#cccccc,4,-768.0,1258
2587,-301,stria terminalis (left),st,#cccccc,4,-768.0,1259
2588,-484682528,commissural branch of stria terminalis (left),stc,#cccccc,5,-301.0,1260
2589,-824,hypothalamus related (left),mfsbshy,#cccccc,3,-991.0,1261
2590,-54,medial forebrain bundle (left),mfb,#cccccc,4,-824.0,1262
2591,-405,ventrolateral hypothalamic tract (left),vlt,#cccccc,4,-824.0,1263
2592,-174,preoptic commissure (left),poc,#cccccc,4,-824.0,1264
2593,-349,supraoptic commissures (left),sup,#cccccc,4,-824.0,1265
2594,-817,supraoptic commissures anterior (left),supa,#cccccc,5,-349.0,1266
2595,-825,supraoptic commissures dorsal (left),supd,#cccccc,5,-349.0,1267
2596,-833,supraoptic commissures ventral (left),supv,#cccccc,5,-349.0,1268
2597,-166,premammillary commissure (left),pmx,#cccccc,4,-824.0,1269
2598,-341,supramammillary decussation (left),smd,#cccccc,4,-824.0,1270
2599,-182,propriohypothalamic pathways (left),php,#cccccc,4,-824.0,1271
2600,-762,propriohypothalamic pathways dorsal (left),phpd,#cccccc,5,-182.0,1272
2601,-770,propriohypothalamic pathways lateral (left),phpl,#cccccc,5,-182.0,1273
2602,-779,propriohypothalamic pathways medial (left),phpm,#cccccc,5,-182.0,1274
2603,-787,propriohypothalamic pathways ventral (left),phpv,#cccccc,5,-182.0,1275
2604,-150,periventricular bundle of the hypothalamus (left),pvbh,#cccccc,4,-824.0,1276
2605,-46,mammillary related (left),mfbsma,#cccccc,4,-824.0,1277
2606,-753,principal mammillary tract (left),pm,#cccccc,5,-46.0,1278
2607,-690,mammillothalamic tract (left),mtt,#cccccc,5,-46.0,1279
2608,-681,mammillotegmental tract (left),mtg,#cccccc,5,-46.0,1280
2609,-673,mammillary peduncle (left),mp,#cccccc,5,-46.0,1281
2610,-1068,dorsal thalamus related (left),mfbst,#cccccc,4,-824.0,1282
2611,-722,periventricular bundle of the thalamus (left),pvbt,#cccccc,5,-1068.0,1283
